Alphabet,Immatriculation,Raison sociale,Enseigne,Adresse,Code postal,Ville,Téléphone,Fax,E-mail,Site web,Hyperlink
E,IM 974 14 0001,EMBARQUEMENT IMMEDIAT 974 / CEDIV,CEDIV,"17, MAIL DE RODRIGUES",97434,SAINT GILLES LES BAINS,+33 2 62 44 44 62,,csamuel@embarquement974.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34855
E,IM 035 11 0016,EMERAUDE VOYAGES EVASION / SELECTOUR,Groupe Bellier,"12, AVENUE DU GÉNÉRAL DE GAULLE - BP 26",35270,COMBOURG,+33 2 99 73 00 14,,accueil@bellier-voyages.com,www.voyages-bellier.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32081
E,IM 072 10 0012,EMERAUDE VOYAGES MAUGER / SELECTOUR,VISAGES DU MONDE - FRAM,"28, RUE COURTHARDY, Promenade du Petit Mail",72000,LE MANS,+33 2 43 24 24 25,,b.delavault@visagesdumonde.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33253
E,IM 075 12 0054,EMI TRAVEL PARIS,,"25, RUE DE PONTHIEU",75008,PARIS,+33 1 56 43 31 00,,duflo@emitravel.fr,www.emitravel.net,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33749
E,IM 042 10 0023,EMISPH'AIR SAS,VITAMINE VACANCES - ZOOM VACANCES,AÉROPORT,42160,ANDREZIEUX BOUTHEON,+33 4 77 39 25 07,,pgaillard@vitamine-vacances.com,www.vitamine-vacances.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32195
E,IM 075 12 0091,EMS VOYAGES,,"37, RUE DE LA TOURELLE",92100,BOULOGNE BILLANCOURT,+33 6 07 55 33 96,,pascal.lacoste@emsvoyages.com,www.emsvoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33763
E,IM 075 00 0017,EN FAMILLE INTERNATIONAL,,"8, RUE JEAN LEBAS",59310,NOMAIN,+33 7 49 49 86 69,,info@enfamille.com,www.enfamille.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33315
E,IM 069 23 0012,EN TERRES BERBERES,,159 IMPASSE DE CHAMPATIN,69640,RIVOLET,+33 6 82 32 62 23,,voyage@en-terres-berberes.com,en-terres-berberes.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33093
E,IM 075 23 0035,ENC TRAVEL,,85 BOULEVARD BRUNE,75014,PARIS,,,contact@nile-aviation.fr,www.nile-aviation.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33986
E,IM 078 10 0032,ENERGY TRIP / CDMV,CDMV,40 IMPASSE DE LIAUDI,73410,MOGNARD,+33 4 79 61 58 12,,contact@energy-trip.com,www.energy-trip.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34068
E,IM 075 00 0009,ENGLISH FOR SUCCESS,,9 CHEMIN DES LAVANDES,13600,LA CIOTAT,+33 6 68 47 23 15,,info@englishforsuccess.fr,www.englishforsuccess.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33307
E,IM 094 10 0033,ENIRAM,VOYAGES PLUS,"6, PLACE LOUIS XIII, CS10023",94150,RUNGIS,+33 1 45 12 95 95,,jose@voyages-plus.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34710
E,IM 004 18 0003,ENVIE D'AILLEURS SARL - TUI,TUI FRANCE,"21, BLD ELÉMIR BOURGES",04100,MANOSQUE,,,marie.cornacchia@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31492
E,IM 026 19 0004,ENVIE D'EVASION / CEDIV,CEDIV,"227 B, CHEMIN DE BERRIÈRES",26780,CHÂTEAUNEUF DU RHÔNE,+33 6 17 53 44 15,,christelle@enviedevasion.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31875
E,IM 053 12 0004,ENVOL & VOUS / TOURCOM,TOURCOM - CDMV -,AVENUE GEORGES POMPIDOU,53200,CHÂTEAU GONTIER,+33 2 43 06 07 07,,helena@envol-et-vous.com,www.envol-et-vous.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32434
E,IM 014 10 0014,ENVOL ESPACE,,"PARC ATHÉNA- 4, RUE FERDINAND BUISSON",14280,SAINT CONTEST,+33 2 58 23 06 36,,infos@envol-espace.fr,www.envol-espace.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31769
E,IM 035 10 0053,EOL VOYAGES,,"37, RUE DU PLAT D'OR - BP 21",35330,LA CHAPELLE BOUËXIC,+33 2 99 34 52 93,,eol@eol-voyages.fr,www.eol-voyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32074
E,IM 075 10 0305,EOLE LOISIRS / CEDIV,EOLE LOISIRS EDUCATIFS - CEDIV,"24/26, RUE BICHAT",75010,PARIS,+33 1 42 00 19 27,,eole@eole-loisirs.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33446
E,IM 094 11 0019,ERE VOYAGES / CEDIV,CEDIV,"32 BIS, RUE LOUIS TALAMONI",94500,CHAMPIGNY SUR MARNE,+33 1 47 06 10 80,,noukaci@erevoyages.fr,www.erevoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34713
E,IM 091 12 0015,ESCALES DU MONDE / SELECTOUR,Escales du Monde,"8, RUE GAMBETTA",91290,ARPAJON,,,arpajon@escalesdumonde.com,www.pleincielvoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34450
E,IM 075 12 0051,ESCALES TOURS / SELECTOUR,,"88, BLD BARBÈS",75018,PARIS,+33 1 46 06 64 65,,escale@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33748
E,IM 067 10 0016,ESCALES VOYAGES SARL - TUI,TUI FRANCE - TUI STORE - NOUVELLES FRONTIERES,"1, RUE DE LA PLAGE -, 12, rue Herzog",97434,SAINT GILLES LES BAINS,06.92.64.06.65,,lorentzstephanie@yahoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32865
E,IM 059 12 0035,ESCAPADE FUGUONS ENSEMBLE !,,"10, PLACE ROGER SALENGRO",59300,AULNOY LEZ VALENCIENNES,+33 3 27 47 88 88,,a.capelle@escapade-voyages.fr,www.escapade-voyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32654
E,IM 045 12 0002,ESCAPADES / MANOR,,"16, RUE ADOLPHE CRESPIN",45000,ORLEANS,+33 2 38 54 60 00,,contact@escapades.fr,www.escapades.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32304
E,IM 069 10 0011,ESL EDUCATION SAS - FRANCE / UNOSEL,ESL SÉJOURS LINGUISTIQUES,"29, QUAI GAILLETON",69002,LYON,+33 4 78 28 39 56,,magali@esl.fr,www.esl.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32927
E,IM 085 10 0001,ESPACE EUROP,ESPACE EUROP,"44 BIS, RUE MOLIERE - BP 723",85018,LA ROCHE SUR YON CEDEX,+33 2 51 24 08 24,,contact@espace-europ.com,www.espace-europ.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34198
E,IM 059 18 0012,ESPACE LANGUES & DECOUVERTES,VOYAGES ELD,"11 BIS, AVENUE DE LA CRÉATIVITÉ, 22 A Résidence Orchidée",59650,VILLENEUVE D'ASCQ,+33 3 28 38 17 11,,info@voyages-eld.com,www.voyages-eld.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32669
E,IM 067 10 0006,ESPACE RANDONNEE CARNET DE VOYAGES,,"9, RUE AMPÈRE",67500,HAGUENAU,+33 3 90 55 01 32,,as@espace-randonnee.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32859
E,IM 056 10 0007,ESPACE VOYAGES / SELECTOUR,EDEN TOUR,"62, RUE NATIONALE - BP 133, Z.A. Kerbois",56300,PONTIVY,+33 2 97 27 94 47,,i.jaecques@edentour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32523
E,IM 092 12 0077,ESPRIT DE VOYAGES / HAVAS VOYAGES,HAVAS VOYAGES,"7, AVENUE DU MARÉCHAL LECLERC",92380,GARCHES,+33 1 47 40 91 72,,garches@espritdevoyages.com,www.espritdevoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34528
E,IM 069 10 0013,ESPRIT LIBRE VOYAGES / SELECTOUR,,"174, AVENUE DES FRÈRES LUMIÈRE",69008,LYON,+33 4 78 76 14 05,,david.monavon@espritlibrevoyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32928
E,IM 073 11 0018,ESPRIT PIONNIER / CEDIV,CEDIV,"200, RUE DU CASINO",73100,AIX LES BAINS,+33 4 57 36 00 40,,contact@espritpionnier.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33267
E,IM 006 12 0036,ESPRIT VOYAGE / HAVAS VOYAGES,HAVAS VOYAGES,CENTRE COMMERCIAL CARREFOUR MARKET,06300,NICE,+33 4 92 00 35 00,,thibault.laurence@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31536
E,IM 076 10 0009,ESPRIT VOYAGES / CEDIV,BEAUTIFUL NORMANDIE BY ESPRIT VOYAGES - CEDIV,"1, RUE EDMOND LABBÉ",76190,YVETOT,+33 2 35 56 23 33,,sophie.bigot@espritvoyages.fr,www.espritvoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34016
E,IM 971 23 0003,ETINERIA TOURS,ICIGO GUADELOUPE,LE SAVANNAH - BÂT. B - APT 48,97118,SAINT FRANCOIS,+33 7 67 55 48 61,,tours@icigo.com,www.icigo.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34785
E,IM 006 11 0004,EURO ATLAS / SELECTOUR,Euro Atlas Voyages -,"1041, BLD DE SAINT-RAPHAËL",83420,LA CROIX VALMER,+33 4 94 17 54 15,,agence@euroatlas.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31523
E,IM 057 10 0019,EURO MOSELLE LOISIRS / MANOR,Cahier de Voyages,RUE PILATRE DE ROZIER - ZI STE AGATHE -,57192,FLORANGE CEDEX,+33 3 82 59 31 10,,emaier@euromoselleloisirs.fr,www.euromoselleloisirs.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32541
E,IM 974 12 0011,EURO VOYAGES / SELECTOUR,,"34, RUE ISSOP RAVATE",97400,SAINT DENIS LA REUNION,+33 2 62 21 89 00,,eurovoyagesreunion@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34850
E,IM 077 10 0030,EURODISNEY ASSOCIES SAS,DISNEYLAND RESORT PARIS,"1, RUE DE LA GALMY",77700,CHESSY,+33 1 64 74 55 39,,etienne.gauthier@disney.com,www.disneylandparis.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34041
E,IM 031 12 0017,EUROPA BOOKING & SERVICES,E.B.S,"19, ALLÉES JEAN JAURÈS, Parc d'Activité de Montredon",31015,TOULOUSE CEDEX 06,+33 5 34 45 26 45,,bdesousa@europa-organisation.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31977
E,IM 067 10 0023,EUROPATOURS SCHMITTOURS / SELECTOUR,Groupe Europatours,"55, ROUTE DE HILSENHEIM",67602,SELESTAT CEDEX,,,muttersholtz@europatours.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32870
E,IM 078 12 0001,EUROPE CIRCLE TRAVEL,,"16, RUE PAUL DOUMER",78510,TRIEL SUR SEINE,+33 1 39 27 63 97,,johan@europect.com,www.europect.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34093
E,IM 077 10 0001,EUROPE TOURS VOYAGES / SELECTOUR,Sarl Europe Tours Voyages,"1, BLD MICKAËL FARADAY",77700,SERRIS,+33 1 60 43 94 40,,chrystel@europetours.fr,www.europetours.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34033
E,IM 075 10 0220,EUROWINGS / TOURCOM,TOURCOM,"27, RUE DESCOMBES",75017,PARIS,+33 1 47 64 07 06,,eurowings@eurowingsvoyages.com,www.eurowings-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33385
E,IM 067 10 0022,EVAL VOYAGES SARL - WAGAMONDE / CDMV,Evasion Vacances Animations et Loisirs - CDMV,"15, RUE DES TILLEULS",67600,EBERSHEIM,+33 3 88 85 74 29,,contact@eval-voyages.com,www.eval-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32868
E,IM 075 11 0183,EVANEOS,,"27, RUE DE MOGADOR",75009,PARIS,+33 1 82 83 36 36,,eric@evaneos.com,www.evaneos.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33704
E,IM 069 10 0004,EVAO VOYAGES / SELECTOUR,Evao Voyages,"30, RUE FERRANDIÈRE",69002,LYON,+33 4 72 56 44 44,,evao@evao-voyages.com,www.evao.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32925
E,IM 064 11 0015,EVASION 2000,Prêt à Partir Evasion 2000,"4, RUE DES DESPOURRINS - BP 80064",64402,OLORON SAINTE MARIE CEDEX,+33 5 59 10 11 12,,direction@pretapartir.fr,www.evasion2000.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32827
E,IM 02A 12 0018,EVASION VOYAGES / MANOR,,"12, BLD PASCAL ROSSINI, 6, rue Emmanuel Arène",20000,AJACCIO,+33 4 95 20 30 30,,evasionvoyages@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31924
E,IM 014 10 0009,EVATOURS / SELECTOUR,EVA'TOURS-VEFE VOYAGES EDUCATIFS,ZAC OBJECT'IFS SUD -,14123,IFS,+33 2 31 50 12 12,,a.laille@evatours.fr,www.vefe-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31767
E,IM 082 14 0002,EVAZION / SELECTOUR,,"59, AVENUE EDOUARD HERRIOT",82300,CAUSSADE,+33 5 63 03 89 09,,christine@evazion.biz,www.evazion-voyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34141
E,IM 074 10 0033,EVENEMEN'CIEL / CEDIV,CEDIV,"825, AVENUE DE SAVOIE",74250,VIUZ EN SALLAZ,+33 4 50 36 22 39,,fabienne@evenemen-ciel.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33280
E,IM 092 10 0096,EVENTEAM LIVE / SELECTOUR,EVENTEAM LIVE,"75 TER, RUE DU POINT DU JOUR",92100,BOULOGNE BILLANCOURT,+33 1 55 60 10 60,,contact@eventeam.fr,www.groupe-eventeam.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34488
E,IM 092 13 0009,EVIDENZIA,CDMV,3 PASSAGE DES BLEUETS,78420,CARRIERES SUR SEINE,+33 1 56 04 20 10,,audrey@evidenzia.fr,www.evidenzia.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34532
E,IM 075 11 0107,EWBA,,"44, RUE COPERNIC",75116,PARIS,+33 1 56 03 58 10,,melanie.valentin@auditoire.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33691
E,IM 078 16 0011,EXCELLENT VOYAGE / SELECTOUR,,"1, PLACE DE L'EGLISE - BP 40053",78116,LE VESINET CEDEX,+33 1 30 09 30 09,,nlepourhiet@gmail.com,www.excellentvoyage.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34103
E,IM 075 10 0315,EXCLUSIF COMMUNICATION - EXCLUSIF VOYAGES,Exclusif Voyages,"165, RUE SAINT-HONORÉ",75001,PARIS,+33 1 42 96 00 76,,sabine@exclusifvoyages.com,www.exclusifvoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33451
E,IM 094 12 0026,EXOTIC VOYAGES / SELECTOUR,,"110 T, AVENUE DU 8 MAI 1945",94170,LE PERREUX SUR MARNE,+33 1 53 74 96 67,,info@exoticvoyages.fr,www.exoticvoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34727
E,IM 014 10 0006,EXOTIS / CDMV,CDMV,"33, AVENUE VICTOR HUGO",14100,LISIEUX,+33 2 31 32 24 23,,exotis@orange.fr,agence-exotis.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31766
E,IM 013 11 0043,EXOTISMES,,"164, AVENUE ALBERT EINSTEIN",13013,MARSEILLE,+33 4 96 13 96 13,,exall-fr@exotismes.com,www.exotismes.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31720
E,IM 075 10 0301,EXPLORATOR,"KORE, OPERA DU MONDE, HAUTE COUTURE",CHAMPTOCEAUX - 2300 LA COLINIÈRE,49270,OREE D'ANJOU,+33 1 53 45 85 85,,Htls@explo.com,www.explo.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33444
E,IM 030 19 0002,EXPLOREA VOYAGES / CDMV,CDMV,"7, RUE DU GÉNÉRAL BRUYÈRE",30250,SOMMIERES,+33 4 34 28 84 14,,stephanie@explorea-voyages.com,www.explorea-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31944
E,IM 044 22 0009,EXPLORIS,,"60, BLD DU MARÉCHAL JUIN",44100,NANTES,+33 2 40 95 11 70,,info@exploris.co,www.exploris.co,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32288
E,IM 092 12 0057,EXPORT TRAVEL CONSEIL / SELECTOUR,,"6, RUE ARISTIDE BRIAND, CS 60182",44130,BLAIN,+33 1 46 05 80 70,,etc@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34525
F,IM 025 13 0005,F.G.F - GMC VOYAGES CLUB -,F.G.F - GMC VOYAGES CLUB - ARBOIS TOURISME,"2, RUE JEAN MOULIN",25300,PONTARLIER,+33 3 81 46 64 81,,compta.fgf@arboistourisme.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31864
F,IM 010 10 0001,FAB TRAVEL TROYES / CEDIV,FABTRAVEL - CHAMPAGNE TRAVEL - AIRCHAMPAGNE - CEDIV,"1 BIS, RUE CARDINAL ANCHER, Périphérique Ouest - Sortie 16B",10000,TROYES,+33 3 25 70 89 19,,troyes@fab-travel.com,www.fab-travel.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31594
F,IM 078 15 0004,FAB VOYAGES / SELECTOUR,,"1, AVENUE FRANKLIN ROOSEVELT",78200,MANTES LA JOLIE,+33 1 39 29 20 50,,fab.voyages@orange.fr,www.fabvoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34100
F,IM 092 12 0012,FAFA VGES,,13 AVENUE CHARLES,92700,COLOMBES,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34518
F,IM 094 10 0007,FAIRPLAY VOYAGES / SELECTOUR,,"7, RUE DE LA PLAINE, BP 30339",93160,NOISY LE GRAND,+33 1 43 65 18 32,,valeriepottier@fairplayvoyages.com,www.fairplayvoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34703
F,IM 007 11 0003,FAMILLE MISSIONNAIRE DE NOTRE DAME,- FMND -,"65, RUE DU VILLAGE",07450,SAINT PIERRE DE COLOMBIER,+33 4 75 94 41 95,,saint.pierre@fmnd.org,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31568
F,IM 069 12 0001,FAMILY TWIST,,"52 BIS, RUE JACQUES DULUD",92200,NEUILLY SUR SEINE,,,magali@family-twist.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32971
F,IM 075 11 0279,FARE VOYAGES / SELECTOUR,,"8, RUE LÉON JOST",75017,PARIS,+33 1 48 88 06 12,,vidal@farevoyages.com,www.farevoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33730
F,IM 038 10 0043,FAURE TOURISME / HAVAS TOURISME,PARTIRSURMESURE.COM - HAVAS VOYAGES,"26, RUE EMILE GUEYMARD",38000,GRENOBLE,+33 4 38 02 16 60,,infos@partirsurmesure.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32125
F,IM 054 10 0010,FAVORIS VACANCES / SELECTOUR,FAVORIS VACANCES - VACANCES DERNIERE MINUTE,"26, AVENUE FOCH",54000,NANCY,+33 3 83 96 37 30,,agence@favorisvacances.com,www.favorisvacances.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32481
F,IM 084 14 0003,FB CONCEPT VOYAGES - TUI,TUI FRANCE - NOUVELLES FRONTIERES,"14, RUE CARNOT",84000,AVIGNON,+33 4 90 82 31 32,,fabian_batlle@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34194
F,IM 078 11 0001,FB VOYAGES / SELECTOUR,,"74 BIS, RUE DE VERSAILLES, Rue André Lebourblanc",78150,LE CHESNAY ROCQUENCOURT,+33 1 39 23 91 00,,agence@fbvoyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34080
F,IM 038 12 0032,FEDERATION FRANCAISE RETRAITE SPORTIVE,FFRS,"12, RUE DES PIES - CS 50020",38361,SASSENAGE CEDEX,+33 4 76 53 09 80,,direction@federetraitesportive.fr,www.ffrs-retraite-sportive.org,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32154
F,IM 057 10 0025,FENSCH VOYAGES / SELECTOUR,,"1, RUE DU GÉNÉRAL DE GAULLE",57700,HAYANGE,+33 3 82 85 17 18,,info@fenschvoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32563
F,IM 060 19 0003,FINDING FRANCE,,"61, RUE TRAVERSIÈRE",75012,PARIS,+33 6 50 02 31 21,,clement@findingfrance.fr,www.finding-france.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32746
F,IM 056 18 0006,FINLANDE & FRANCE TRAVEL,,"2A, RUE DE LA VILLA, Voie Romaine",56340,CARNAC,+33 6 37 36 33 95,,contact@voyages-finlande.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32533
F,IM 046 10 0001,FITOUR VOYAGES / SELECTOUR,FITOUR,"10, PLACE BARTHAL",46100,FIGEAC,,,figeac.selectour@fitour-voyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32313
F,IM 971 23 0004,FIVE STARS AIRPORT SERVICES,,LORIENT - VILLA AMORE 2,97133,SAINT BARTHÉLEMY,06.90.46.74.67,,manager@fivestars-stbarth.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34786
F,IM 075 10 0350,FLANERIES AU BOUT DU MONDE - FABM / CEDIV,TRAVELER IN THE WORLD - CEDIV,"20, RUE DU SENTIER",75002,PARIS,+33 1 42 36 19 10,,regis.nicolas@travelerin.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33458
F,IM 094 12 0013,FLASH VOYAGES / CEDIV,,"211, AVENUE DU GÉNÉRAL LECLERC",94700,MAISONS ALFORT,+33 1 49 77 92 00,,direction@flashvoyages.fr,flashvoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34724
F,IM 001 14 0005,FLO VOYAGES - TUI,TUI STORE,"3, PLACE DE LA CROIX ROUSSE",69004,LYON,,,fcibot@yahoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31472
F,IM 075 10 0015,FLOR VOYAGES / SELECTOUR,,"1, RUE POMMARD",75012,PARIS,+33 1 43 79 72 41,,flor-voyages@selectour.com,www.flor-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33319
F,IM 047 17 0002,FLOSYL VOYAGES - TUI,TUI STORE,6 RÉSIDENCE GUIZIÈRES,47200,MARMANDE,+33 5 53 64 50 68,,sylvia.sor47@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32341
F,IM 069 16 0018,FONTANA TOURISME SAS,TOURCOM,"164, RUE DU GÉNÉRAL DE GAULLE",69530,BRIGNAIS,+33 4 78 05 66 10,,idealtravel@fontana-tourisme.com,www.fontana-tourisme.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32982
F,IM 095 11 0019,FORFAIT TOURISME VOYAGES / SELECTOUR,,"80 BIS, AVENUE DU GÉNÉRAL LECLERC",95250,BEAUCHAMP,+33 1 34 13 21 50,,contact@forfait-tourisme.com,www.forfait-tourisme.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34748
F,IM 068 12 0015,FORMIGOLF,FORMIGOLF - FORMITOURS,"18 RUE CURIE, Zone Commerciale Val Etoile",68000,COLMAR,+33 3 89 21 19 01,,info@formigolf.fr,www.formigolf.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32921
F,IM 972 10 0005,FOYAL TOURS / SELECTOUR,,"12, RUE ERNEST DEPROGE",97200,FORT DE FRANCE,+33 5 96 71 16 84,,jc.albert@rogeralbert.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34794
F,IM 045 10 0014,FRAIZY VOYAGES,FRAISY VOYAGES,"26, MAIL OUEST",45300,PITHIVIERS,+33 2 38 30 00 61,,audrey@fraizy.com,www.voyages-fraizy.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32299
F,IM 075 15 0061,FRAM,FRAM - FRAMPRO et FRAMRESA - FRAM VOYAGES,"3, RUE HENRI LABEYRIE",40800,AIRE SUR L'ADOUR,,,agence.airesuradour@fram.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33898
F,IM 089 13 0001,FRANCE A VELO SARL,,"74 GRANDE RUE, 3, rue René Cassin",89000,SAINT GEORGES SUR BAULCHE,+33 3 86 42 35 96,,info@franceavelo.com,www.franceavelo.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34279
F,IM 973 11 0004,FRANCE BUSINESS TRAVEL,,C.CIAL DE KATOURY - ROCADE DE ZÉPHIR,97300,CAYENNE,+33 5 94 25 02 60,,nblumet@groupesainteclaire.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34804
F,IM 075 00 0011,FRANCE DMC ALLIANCE,FDMCA,"7, RUE DE CASTELLANE",75008,PARIS,+33 6 08 23 95 82,,contact@france-dmc-alliance.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33309
F,IM 075 18 0094,FRANCE HERITAGE TRAVEL PARIS,,"13, RUE AMBROISE PARÉ, Bât. Topaze - Boîte 142",75010,PARIS,+33 6 07 01 26 75,,p.pichon@franceheritagetravel.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33968
F,IM 071 11 0017,FRANCE PASSION PLAISANCE,FPP TRAVEL,"ZI BARBERECHE, C. Commercial AUCHAN - Rive de Saône",71160,DIGOIN,+33 3 85 53 76 63,,gillian@f2p.net,www.france-passion-plaisance.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33129
F,IM 971 17 0006,FREGATE AGENCY / CEDIV,FDI - FREGATE DES ILES - CEDIV,"ROUTE DE ROUJOL-14 LOTISSEMENT LES PALMIERS, Z.I de Jarry",97170,PETIT BOURG,+33 5 90 26 24 24,,fregateagency@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34781
F,IM 054 14 0004,FTI & PRÊ A PARTIR,PRÊT A PARTIR,"18, RUE DE MULHOUSE",68300,SAINT LOUIS,+33 3 89 89 77 00,,st-louis@pretapartir.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32509
F,IM 054 14 0003,FTI & PRÊT A PARTIR,PRÊT A PARTIR - LCC MULHOUSE,"14, PLACE DE LA RÉUNION",68100,MULHOUSE,+33 3 89 46 87 87,,Sandra.Schwaertzig@voyages-lesage.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32506
